key,value,date
DÉNES,83,2008
DENISZ,,2008
DEZSŐ,,2008
DOMINIK,985,2008
DOMONKOS,133,2008
DONÁT,99,2008
DORIÁN,,2008
ENDRE,,2008
ERIK,360,2008
ERNŐ,,2008
FÉLIX,,2008
FERENC,352,2008
FLÓRIÁN,,2008
GÁBOR,660,2008
GELLÉRT,78,2008
GERGELY,363,2008
GERGŐ,1062,2008
GÉZA,,2008
GYÖRGY,170,2008
GYULA,137,2008
HENRIK,,2008
HUBA,,2008
HUNOR,231,2008
IMRE,186,2008
ISTVÁN,608,2008
IVÁN,,2008
JÁNOS,479,2008
JENŐ,,2008
JÓZSEF,423,2008
KÁLMÁN,,2008
KÁROLY,122,2008
KENDE,83,2008
KEVIN,531,2008
KOLOS,,2008
KOPPÁNY,88,2008
KORNÉL,249,2008
KRISTÓF,986,2008
KRISZTIÁN,648,2008
KRISZTOFER,167,2008
LAJOS,111,2008
LÁSZLÓ,839,2008
LEVENTE,1374,2008
LÓRÁNT,,2008
LŐRINC,90,2008
MARCELL,721,2008
MÁRIÓ,,2008
MÁRK,1001,2008
MÁRKÓ,125,2008
MARTIN,579,2008
MÁRTON,545,2008
MÁTÉ,1483,2008
MÁTYÁS,271,2008
MIHÁLY,230,2008
MIKLÓS,175,2008
MILÁN,1093,2008
NÁNDOR,208,2008
NIKOLASZ,,2008
NIMRÓD,179,2008
NOEL,346,2008
NOLEN,,2008
NORBERT,370,2008
OLIVÉR,443,2008
PÁL,78,2008
PATRIK,661,2008
PÉTER,1098,2008
RAJMUND,,2008
RENÁTÓ,91,2008
RICHÁRD,471,2008
RIKÁRDÓ,122,2008
RÓBERT,392,2008
ROLAND,626,2008
RÓMEÓ,,2008
RUDOLF,,2008
SÁMUEL,,2008
SÁNDOR,429,2008
SEBESTYÉN,,2008
SIMON,89,2008
SOMA,102,2008
SZABOLCS,482,2008
SZEBASZTIÁN,83,2008
SZILÁRD,137,2008
SZILVESZTER,,2008
TAMÁS,1008,2008
TIBOR,296,2008
VALENTIN,,2008
VENCEL,,2008
VIKTOR,348,2008
VILMOS,129,2008
VINCE,154,2008
ZALÁN,563,2008
ZÉNÓ,,2008
ZENTE,,2008
ZÉTÉNY,243,2008
ZOLTÁN,755,2008
ZSIGMOND,,2008
ZSOLT,552,2008
ZSOMBOR,872,2008
ÁBEL,251,2009
ÁDÁM,1115,2009
ADRIÁN,207,2009
ÁGOSTON,,2009
ÁKOS,668,2009
ALBERT,,2009
ALEX,374,2009
ALEXANDER,,2009
ÁLMOS,,2009
ANDOR,,2009
ANDRÁS,656,2009
ANTAL,,2009
ARMAND,,2009
ÁRMIN,191,2009
ARNOLD,,2009
ÁRON,869,2009
ÁRPÁD,80,2009
ATTILA,701,2009
BALÁZS,1173,2009
BÁLINT,901,2009
BARNA,85,2009
BARNABÁS,614,2009
BÉLA,87,2009
BENCE,1658,2009
BENDE,,2009
BENDEGÚZ,250,2009
BENEDEK,539,2009
BENETT,,2009
BENJAMIN,83,2009
BENJÁMIN,321,2009
BERTALAN,97,2009
BOLDIZSÁR,151,2009
BOTOND,862,2009
BRÁJEN,,2009
BRENDON,107,2009
BULCSÚ,,2009
CSABA,415,2009
CSANÁD,203,2009
CSONGOR,175,2009
DÁNIEL,1149,2009
DÁVID,1228,2009
DÉNES,83,2009
DENISZ,,2009
DEZSŐ,,2009
DOMINIK,952,2009
DOMONKOS,107,2009
DONÁT,94,2009
DORIÁN,92,2009
ENDRE,,2009
ERIK,311,2009
ERNŐ,,2009
FÉLIX,,2009
FERENC,328,2009
FLÓRIÁN,78,2009
GÁBOR,609,2009
GELLÉRT,,2009
GERGELY,374,2009
GERGŐ,956,2009
GÉZA,,2009
GYÖRGY,122,2009
GYULA,120,2009
HENRIK,,2009
HUBA,,2009
HUNOR,335,2009
IMRE,161,2009
ISTVÁN,559,2009
IVÁN,,2009
JÁNOS,438,2009
JENŐ,,2009
JÓZSEF,406,2009
KÁLMÁN,,2009
KÁROLY,131,2009
KENDE,89,2009
KEVIN,482,2009
KOLOS,,2009
KOPPÁNY,89,2009
KORNÉL,251,2009
KRISTÓF,726,2009
KRISZTIÁN,602,2009
KRISZTOFER,176,2009
LAJOS,132,2009
LÁSZLÓ,773,2009
LEVENTE,1425,2009
LÓRÁNT,82,2009
LŐRINC,86,2009
MARCELL,683,2009
MÁRIÓ,,2009
MÁRK,814,2009
MÁRKÓ,88,2009
MARTIN,482,2009
MÁRTON,509,2009
MÁTÉ,1576,2009
MÁTYÁS,296,2009
MIHÁLY,215,2009
MIKLÓS,215,2009
MILÁN,1080,2009
NÁNDOR,177,2009
NIKOLASZ,,2009
NIMRÓD,251,2009
NOEL,365,2009
NOLEN,,2009
NORBERT,351,2009
OLIVÉR,460,2009
PÁL,85,2009
PATRIK,550,2009
PÉTER,1017,2009
RAJMUND,84,2009
RENÁTÓ,,2009
RICHÁRD,406,2009
RIKÁRDÓ,161,2009
RÓBERT,368,2009
ROLAND,584,2009
RÓMEÓ,83,2009
RUDOLF,,2009
SÁMUEL,,2009
SÁNDOR,372,2009
SEBESTYÉN,,2009
SIMON,85,2009
SOMA,100,2009
SZABOLCS,471,2009
SZEBASZTIÁN,115,2009
SZILÁRD,143,2009
SZILVESZTER,,2009
TAMÁS,899,2009
TIBOR,272,2009
VALENTIN,,2009
VENCEL,,2009
VIKTOR,374,2009
VILMOS,128,2009
VINCE,189,2009
ZALÁN,607,2009
ZÉNÓ,,2009
ZENTE,,2009
ZÉTÉNY,281,2009
ZOLTÁN,721,2009
ZSIGMOND,,2009
ZSOLT,527,2009
ZSOMBOR,865,2009
ÁBEL,230,2010
ÁDÁM,1065,2010
ADRIÁN,174,2010
ÁGOSTON,,2010
ÁKOS,594,2010
ALBERT,,2010
ALEX,350,2010
ALEXANDER,93,2010
ÁLMOS,,2010
ANDOR,75,2010
ANDRÁS,611,2010
ANTAL,,2010
ARMAND,,2010
ÁRMIN,175,2010
ARNOLD,,2010
ÁRON,770,2010
ÁRPÁD,97,2010
ATTILA,589,2010
BALÁZS,1147,2010
BÁLINT,821,2010
BARNA,92,2010
BARNABÁS,591,2010
BÉLA,70,2010
BENCE,1801,2010
BENDE,,2010
BENDEGÚZ,261,2010
BENEDEK,512,2010
BENETT,208,2010
BENJAMIN,,2010
BENJÁMIN,284,2010
BERTALAN,92,2010
BOLDIZSÁR,171,2010
BOTOND,837,2010
BRÁJEN,,2010
BRENDON,131,2010
BULCSÚ,,2010
CSABA,385,2010
CSANÁD,213,2010
CSONGOR,220,2010
DÁNIEL,863,2010
DÁVID,1194,2010
DÉNES,77,2010
DENISZ,,2010
DEZSŐ,,2010
DOMINIK,870,2010
DOMONKOS,104,2010
DONÁT,99,2010
DORIÁN,87,2010
ENDRE,,2010
ERIK,294,2010
ERNŐ,,2010
FÉLIX,,2010
FERENC,312,2010
FLÓRIÁN,,2010
GÁBOR,510,2010
GELLÉRT,72,2010
GERGELY,345,2010
GERGŐ,866,2010
GÉZA,,2010
GYÖRGY,134,2010
GYULA,107,2010
HENRIK,,2010
HUBA,,2010
HUNOR,369,2010
IMRE,140,2010
ISTVÁN,503,2010
IVÁN,,2010
JÁNOS,378,2010
JENŐ,,2010
JÓZSEF,337,2010
KÁLMÁN,,2010
KÁROLY,103,2010
KENDE,114,2010
KEVIN,505,2010
KOLOS,,2010
KOPPÁNY,,2010
KORNÉL,234,2010
KRISTÓF,670,2010
KRISZTIÁN,532,2010
KRISZTOFER,164,2010
LAJOS,118,2010
LÁSZLÓ,686,2010
LEVENTE,1318,2010
LÓRÁNT,,2010
LŐRINC,88,2010
MARCELL,618,2010
MÁRIÓ,,2010
MÁRK,721,2010
MÁRKÓ,75,2010
MARTIN,364,2010
MÁRTON,466,2010
MÁTÉ,1473,2010
MÁTYÁS,279,2010
MIHÁLY,172,2010
MIKLÓS,152,2010
MILÁN,908,2010
NÁNDOR,184,2010
NIKOLASZ,75,2010
NIMRÓD,298,2010
NOEL,509,2010
NOLEN,,2010
NORBERT,306,2010
OLIVÉR,444,2010
PÁL,81,2010
PATRIK,499,2010
PÉTER,893,2010
RAJMUND,,2010
RENÁTÓ,,2010
RICHÁRD,341,2010
RIKÁRDÓ,180,2010
RÓBERT,318,2010
ROLAND,494,2010
RÓMEÓ,,2010
RUDOLF,,2010
SÁMUEL,73,2010
SÁNDOR,352,2010
SEBESTYÉN,,2010
SIMON,91,2010
SOMA,110,2010
SZABOLCS,437,2010
SZEBASZTIÁN,99,2010
SZILÁRD,105,2010
SZILVESZTER,,2010
TAMÁS,823,2010
TIBOR,209,2010
VALENTIN,,2010
VENCEL,,2010
VIKTOR,319,2010
VILMOS,114,2010
VINCE,215,2010
ZALÁN,581,2010
ZÉNÓ,,2010
ZENTE,,2010
ZÉTÉNY,269,2010
ZOLTÁN,641,2010
ZSIGMOND,,2010
ZSOLT,445,2010
ZSOMBOR,770,2010
ÁBEL,246,2011
ÁDÁM,1241,2011
ADRIÁN,153,2011
ÁGOSTON,,2011
ÁKOS,535,2011
ALBERT,,2011
ALEX,296,2011
ALEXANDER,83,2011
ÁLMOS,,2011
ANDOR,,2011
ANDRÁS,555,2011
ANTAL,,2011
ARMAND,,2011
ÁRMIN,172,2011
ARNOLD,,2011
ÁRON,683,2011
ÁRPÁD,,2011
ATTILA,639,2011
BALÁZS,1159,2011
BÁLINT,768,2011
BARNA,99,2011
BARNABÁS,534,2011
BÉLA,,2011
BENCE,1629,2011
BENDE,,2011
BENDEGÚZ,240,2011
BENEDEK,538,2011
BENETT,341,2011
BENJAMIN,,2011
BENJÁMIN,294,2011
BERTALAN,107,2011
BOLDIZSÁR,123,2011
BOTOND,738,2011
BRÁJEN,,2011
BRENDON,139,2011
BULCSÚ,75,2011
CSABA,358,2011
CSANÁD,161,2011
CSONGOR,195,2011
DÁNIEL,771,2011
DÁVID,1165,2011
DÉNES,,2011
DENISZ,,2011
DEZSŐ,,2011
DOMINIK,890,2011
DOMONKOS,100,2011
DONÁT,82,2011
DORIÁN,,2011
ENDRE,,2011
ERIK,279,2011
ERNŐ,,2011
FÉLIX,,2011
FERENC,293,2011
FLÓRIÁN,88,2011
GÁBOR,518,2011
GELLÉRT,81,2011
GERGELY,331,2011
GERGŐ,828,2011
GÉZA,,2011
GYÖRGY,124,2011
GYULA,121,2011
HENRIK,,2011
HUBA,,2011
HUNOR,357,2011
IMRE,136,2011
ISTVÁN,513,2011
IVÁN,,2011
JÁNOS,376,2011
JENŐ,,2011
JÓZSEF,330,2011
KÁLMÁN,,2011
KÁROLY,103,2011
KENDE,110,2011
KEVIN,409,2011
KOLOS,100,2011
KOPPÁNY,88,2011
KORNÉL,224,2011
KRISTÓF,724,2011
KRISZTIÁN,458,2011
KRISZTOFER,171,2011
LAJOS,97,2011
LÁSZLÓ,678,2011
LEVENTE,1305,2011
LÓRÁNT,80,2011
LŐRINC,77,2011
MARCELL,560,2011
MÁRIÓ,,2011
MÁRK,670,2011
MÁRKÓ,,2011
MARTIN,373,2011
MÁRTON,469,2011
MÁTÉ,1353,2011
MÁTYÁS,267,2011
MIHÁLY,208,2011
MIKLÓS,152,2011
MILÁN,826,2011
NÁNDOR,206,2011
NIKOLASZ,196,2011
NIMRÓD,306,2011
NOEL,574,2011
NOLEN,,2011
NORBERT,312,2011
OLIVÉR,505,2011
PÁL,,2011
PATRIK,454,2011
PÉTER,884,2011
RAJMUND,,2011
RENÁTÓ,,2011
RICHÁRD,356,2011
RIKÁRDÓ,186,2011
RÓBERT,306,2011
ROLAND,451,2011
RÓMEÓ,,2011
RUDOLF,,2011
SÁMUEL,74,2011
SÁNDOR,302,2011
SEBESTYÉN,80,2011
SIMON,89,2011
SOMA,120,2011
SZABOLCS,376,2011
SZEBASZTIÁN,119,2011
SZILÁRD,108,2011
SZILVESZTER,,2011
TAMÁS,783,2011
TIBOR,193,2011
VALENTIN,,2011
VENCEL,,2011
VIKTOR,279,2011
VILMOS,121,2011
VINCE,218,2011
ZALÁN,711,2011
ZÉNÓ,,2011
ZENTE,,2011
ZÉTÉNY,294,2011
ZOLTÁN,578,2011
ZSIGMOND,85,2011
ZSOLT,427,2011
ZSOMBOR,774,2011
ÁBEL,256,2012
ÁDÁM,1253,2012
ADRIÁN,147,2012
ÁGOSTON,,2012
ÁKOS,550,2012
ALBERT,,2012
ALEX,290,2012
ALEXANDER,77,2012
ÁLMOS,,2012
ANDOR,,2012
ANDRÁS,569,2012
ANTAL,,2012
ARMAND,,2012
ÁRMIN,184,2012
ARNOLD,,2012
ÁRON,775,2012
ÁRPÁD,,2012
ATTILA,629,2012
BALÁZS,1012,2012
BÁLINT,723,2012
BARNA,77,2012
BARNABÁS,571,2012
BÉLA,,2012
BENCE,1724,2012
BENDE,,2012
BENDEGÚZ,280,2012
BENEDEK,549,2012
BENETT,371,2012
BENJAMIN,138,2012
BENJÁMIN,263,2012
BERTALAN,105,2012
BOLDIZSÁR,143,2012
BOTOND,807,2012
BRÁJEN,,2012
BRENDON,180,2012
BULCSÚ,,2012
CSABA,391,2012
CSANÁD,165,2012
CSONGOR,167,2012
DÁNIEL,923,2012
DÁVID,1099,2012
DÉNES,78,2012
DENISZ,,2012
DEZSŐ,,2012
DOMINIK,962,2012
DOMONKOS,79,2012
DONÁT,87,2012
DORIÁN,77,2012
ENDRE,,2012
ERIK,258,2012
ERNŐ,,2012
FÉLIX,,2012
FERENC,274,2012
FLÓRIÁN,93,2012
GÁBOR,529,2012
GELLÉRT,90,2012
GERGELY,289,2012
GERGŐ,949,2012
GÉZA,,2012
GYÖRGY,108,2012
GYULA,118,2012
HENRIK,,2012
HUBA,75,2012
HUNOR,347,2012
IMRE,155,2012
ISTVÁN,485,2012
IVÁN,77,2012
JÁNOS,393,2012
JENŐ,,2012
JÓZSEF,354,2012
KÁLMÁN,,2012
KÁROLY,92,2012
KENDE,113,2012
KEVIN,421,2012
KOLOS,102,2012
KOPPÁNY,74,2012
KORNÉL,243,2012
KRISTÓF,650,2012
KRISZTIÁN,480,2012
KRISZTOFER,235,2012
LAJOS,98,2012
LÁSZLÓ,706,2012
LEVENTE,1380,2012
LÓRÁNT,80,2012
LŐRINC,,2012
MARCELL,660,2012
MÁRIÓ,,2012
MÁRK,684,2012
MÁRKÓ,,2012
MARTIN,386,2012
MÁRTON,479,2012
MÁTÉ,1455,2012
MÁTYÁS,286,2012
MIHÁLY,204,2012
MIKLÓS,178,2012
MILÁN,798,2012
NÁNDOR,206,2012
NIKOLASZ,178,2012
NIMRÓD,331,2012
NOEL,618,2012
NOLEN,,2012
NORBERT,302,2012
OLIVÉR,523,2012
PÁL,,2012
PATRIK,460,2012
PÉTER,905,2012
RAJMUND,,2012
RENÁTÓ,,2012
RICHÁRD,318,2012
RIKÁRDÓ,203,2012
RÓBERT,288,2012
ROLAND,384,2012
RÓMEÓ,,2012
RUDOLF,,2012
SÁMUEL,,2012
SÁNDOR,350,2012
SEBESTYÉN,,2012
SIMON,91,2012
SOMA,118,2012
SZABOLCS,350,2012
SZEBASZTIÁN,119,2012
SZILÁRD,124,2012
SZILVESZTER,,2012
TAMÁS,822,2012
TIBOR,217,2012
VALENTIN,,2012
VENCEL,,2012
VIKTOR,243,2012
VILMOS,118,2012
VINCE,238,2012
ZALÁN,762,2012
ZÉNÓ,,2012
ZENTE,,2012
ZÉTÉNY,333,2012
ZOLTÁN,562,2012
ZSIGMOND,,2012
ZSOLT,426,2012
ZSOMBOR,780,2012
ÁBEL,278,2013
ÁDÁM,1150,2013
ADRIÁN,132,2013
ÁGOSTON,,2013
ÁKOS,522,2013
ALBERT,,2013
ALEX,328,2013
ALEXANDER,79,2013
ÁLMOS,,2013
ANDOR,,2013
ANDRÁS,528,2013
ANTAL,,2013
ARMAND,,2013
ÁRMIN,197,2013
ARNOLD,,2013
ÁRON,812,2013
ÁRPÁD,,2013
ATTILA,552,2013
BALÁZS,950,2013
BÁLINT,726,2013
BARNA,,2013
BARNABÁS,486,2013
BÉLA,87,2013
BENCE,1667,2013
BENDE,,2013
BENDEGÚZ,231,2013
BENEDEK,488,2013
BENETT,436,2013
BENJAMIN,175,2013
BENJÁMIN,225,2013
BERTALAN,108,2013
BOLDIZSÁR,144,2013
BOTOND,744,2013
BRÁJEN,,2013
BRENDON,141,2013
BULCSÚ,,2013
CSABA,379,2013
CSANÁD,126,2013
CSONGOR,161,2013
DÁNIEL,986,2013
DÁVID,1075,2013
DÉNES,110,2013
DENISZ,,2013
DEZSŐ,,2013
DOMINIK,998,2013
DOMONKOS,92,2013
DONÁT,86,2013
DORIÁN,,2013
ENDRE,,2013
ERIK,283,2013
ERNŐ,,2013
FÉLIX,,2013
FERENC,286,2013
FLÓRIÁN,95,2013
GÁBOR,556,2013
GELLÉRT,91,2013
GERGELY,257,2013
GERGŐ,835,2013
GÉZA,,2013
GYÖRGY,129,2013
GYULA,105,2013
HENRIK,,2013
HUBA,,2013
HUNOR,309,2013
IMRE,150,2013
ISTVÁN,460,2013
IVÁN,77,2013
JÁNOS,359,2013
JENŐ,,2013
JÓZSEF,323,2013
KÁLMÁN,,2013
KÁROLY,124,2013
KENDE,107,2013
KEVIN,419,2013
KOLOS,89,2013
KOPPÁNY,,2013
KORNÉL,265,2013
KRISTÓF,729,2013
KRISZTIÁN,455,2013
KRISZTOFER,180,2013
LAJOS,90,2013
LÁSZLÓ,655,2013
LEVENTE,1250,2013
LÓRÁNT,,2013
LŐRINC,79,2013
MARCELL,788,2013
MÁRIÓ,,2013
MÁRK,649,2013
MÁRKÓ,,2013
MARTIN,353,2013
MÁRTON,498,2013
MÁTÉ,1372,2013
MÁTYÁS,251,2013
MIHÁLY,199,2013
MIKLÓS,162,2013
MILÁN,894,2013
NÁNDOR,214,2013
NIKOLASZ,132,2013
NIMRÓD,352,2013
NOEL,696,2013
NOLEN,,2013
NORBERT,264,2013
OLIVÉR,678,2013
PÁL,,2013
PATRIK,411,2013
PÉTER,802,2013
RAJMUND,,2013
RENÁTÓ,,2013
RICHÁRD,320,2013
RIKÁRDÓ,193,2013
RÓBERT,301,2013
ROLAND,401,2013
RÓMEÓ,,2013
RUDOLF,,2013
SÁMUEL,,2013
SÁNDOR,335,2013
SEBESTYÉN,77,2013
SIMON,88,2013
SOMA,127,2013
SZABOLCS,323,2013
SZEBASZTIÁN,106,2013
SZILÁRD,77,2013
SZILVESZTER,,2013
TAMÁS,775,2013
TIBOR,204,2013
VALENTIN,,2013
VENCEL,,2013
VIKTOR,227,2013
VILMOS,92,2013
VINCE,245,2013
ZALÁN,745,2013
ZÉNÓ,,2013
ZENTE,98,2013
ZÉTÉNY,294,2013
ZOLTÁN,578,2013
ZSIGMOND,78,2013
ZSOLT,391,2013
ZSOMBOR,674,2013
ÁBEL,291,2014
ÁDÁM,1177,2014
ADRIÁN,139,2014
ÁGOSTON,,2014
ÁKOS,583,2014
ALBERT,,2014
ALEX,377,2014
ALEXANDER,103,2014
ÁLMOS,,2014
ANDOR,,2014
ANDRÁS,540,2014
ANTAL,,2014
ARMAND,,2014
ÁRMIN,222,2014
ARNOLD,88,2014
ÁRON,915,2014
ÁRPÁD,,2014
ATTILA,560,2014
BALÁZS,969,2014
BÁLINT,695,2014
BARNA,91,2014
BARNABÁS,473,2014
BÉLA,,2014
BENCE,1551,2014
BENDE,,2014
BENDEGÚZ,233,2014
BENEDEK,505,2014
BENETT,462,2014
BENJAMIN,180,2014
BENJÁMIN,227,2014
BERTALAN,112,2014
BOLDIZSÁR,136,2014
BOTOND,778,2014
BRÁJEN,,2014
BRENDON,159,2014
BULCSÚ,,2014
CSABA,365,2014
CSANÁD,117,2014
CSONGOR,174,2014
DÁNIEL,998,2014
DÁVID,1134,2014
DÉNES,119,2014
DENISZ,,2014
DEZSŐ,,2014
DOMINIK,917,2014
DOMONKOS,,2014
DONÁT,104,2014
DORIÁN,83,2014
ENDRE,,2014
ERIK,275,2014
ERNŐ,,2014
FÉLIX,,2014
FERENC,282,2014
FLÓRIÁN,83,2014
GÁBOR,520,2014
GELLÉRT,84,2014
GERGELY,251,2014
GERGŐ,754,2014
GÉZA,,2014
GYÖRGY,116,2014
GYULA,98,2014
HENRIK,,2014
HUBA,,2014
HUNOR,313,2014
IMRE,167,2014
ISTVÁN,473,2014
IVÁN,,2014
JÁNOS,396,2014
JENŐ,,2014
JÓZSEF,356,2014
KÁLMÁN,,2014
KÁROLY,84,2014
KENDE,148,2014
KEVIN,376,2014
KOLOS,86,2014
KOPPÁNY,,2014
KORNÉL,277,2014
KRISTÓF,839,2014
KRISZTIÁN,553,2014
KRISZTOFER,167,2014
LAJOS,111,2014
LÁSZLÓ,716,2014
LEVENTE,1241,2014
LÓRÁNT,,2014
LŐRINC,,2014
MARCELL,977,2014
MÁRIÓ,,2014
MÁRK,648,2014
MÁRKÓ,,2014
MARTIN,417,2014
MÁRTON,468,2014
MÁTÉ,1359,2014
MÁTYÁS,283,2014
MIHÁLY,214,2014
MIKLÓS,161,2014
MILÁN,924,2014
NÁNDOR,218,2014
NIKOLASZ,156,2014
NIMRÓD,391,2014
NOEL,843,2014
NOLEN,,2014
NORBERT,256,2014
OLIVÉR,654,2014
PÁL,81,2014
PATRIK,503,2014
PÉTER,834,2014
RAJMUND,,2014
RENÁTÓ,,2014
RICHÁRD,325,2014
RIKÁRDÓ,204,2014
RÓBERT,287,2014
ROLAND,372,2014
RÓMEÓ,,2014
RUDOLF,,2014
SÁMUEL,,2014
SÁNDOR,341,2014
SEBESTYÉN,,2014
SIMON,103,2014
SOMA,165,2014
SZABOLCS,288,2014
SZEBASZTIÁN,95,2014
SZILÁRD,101,2014
SZILVESZTER,,2014
TAMÁS,753,2014
TIBOR,210,2014
VALENTIN,,2014
VENCEL,,2014
VIKTOR,212,2014
VILMOS,129,2014
VINCE,255,2014
ZALÁN,848,2014
ZÉNÓ,82,2014
ZENTE,104,2014
ZÉTÉNY,365,2014
ZOLTÁN,649,2014
ZSIGMOND,92,2014
ZSOLT,412,2014
ZSOMBOR,672,2014
ÁBEL,296,2015
ÁDÁM,1137,2015
ADRIÁN,134,2015
ÁGOSTON,,2015
ÁKOS,512,2015
ALBERT,,2015
ALEX,312,2015
ALEXANDER,85,2015
ÁLMOS,,2015
ANDOR,,2015
ANDRÁS,533,2015
ANTAL,,2015
ARMAND,,2015
ÁRMIN,231,2015
ARNOLD,,2015
ÁRON,929,2015
ÁRPÁD,,2015
ATTILA,568,2015
BALÁZS,854,2015
BÁLINT,634,2015
BARNA,,2015
BARNABÁS,466,2015
BÉLA,,2015
BENCE,1689,2015
BENDE,,2015
BENDEGÚZ,248,2015
BENEDEK,516,2015
BENETT,498,2015
BENJAMIN,194,2015
BENJÁMIN,239,2015
BERTALAN,117,2015
BOLDIZSÁR,139,2015
BOTOND,762,2015
BRÁJEN,78,2015
BRENDON,167,2015
BULCSÚ,,2015
CSABA,362,2015
CSANÁD,128,2015
CSONGOR,165,2015
DÁNIEL,993,2015
DÁVID,1044,2015
DÉNES,121,2015
DENISZ,,2015
DEZSŐ,,2015
DOMINIK,1088,2015
DOMONKOS,91,2015
DONÁT,88,2015
DORIÁN,,2015
ENDRE,,2015
ERIK,298,2015
ERNŐ,,2015
FÉLIX,,2015
FERENC,283,2015
FLÓRIÁN,99,2015
GÁBOR,511,2015
GELLÉRT,102,2015
GERGELY,240,2015
GERGŐ,745,2015
GÉZA,,2015
GYÖRGY,125,2015
GYULA,96,2015
HENRIK,,2015
HUBA,,2015
HUNOR,362,2015
IMRE,165,2015
ISTVÁN,503,2015
IVÁN,,2015
JÁNOS,332,2015
JENŐ,,2015
JÓZSEF,361,2015
KÁLMÁN,,2015
KÁROLY,98,2015
KENDE,143,2015
KEVIN,373,2015
KOLOS,78,2015
KOPPÁNY,,2015
KORNÉL,301,2015
KRISTÓF,842,2015
KRISZTIÁN,452,2015
KRISZTOFER,164,2015
LAJOS,95,2015
LÁSZLÓ,682,2015
LEVENTE,1241,2015
LÓRÁNT,,2015
LŐRINC,,2015
MARCELL,1090,2015
MÁRIÓ,,2015
MÁRK,600,2015
MÁRKÓ,,2015
MARTIN,361,2015
MÁRTON,485,2015
MÁTÉ,1405,2015
MÁTYÁS,263,2015
MIHÁLY,237,2015
MIKLÓS,145,2015
MILÁN,982,2015
NÁNDOR,211,2015
NIKOLASZ,137,2015
NIMRÓD,428,2015
NOEL,928,2015
NOLEN,,2015
NORBERT,267,2015
OLIVÉR,671,2015
PÁL,89,2015
PATRIK,556,2015
PÉTER,802,2015
RAJMUND,,2015
RENÁTÓ,,2015
RICHÁRD,298,2015
RIKÁRDÓ,140,2015
RÓBERT,278,2015
ROLAND,352,2015
RÓMEÓ,,2015
RUDOLF,,2015
SÁMUEL,89,2015
SÁNDOR,317,2015
SEBESTYÉN,,2015
SIMON,106,2015
SOMA,150,2015
SZABOLCS,308,2015
SZEBASZTIÁN,90,2015
SZILÁRD,94,2015
SZILVESZTER,,2015
TAMÁS,727,2015
TIBOR,236,2015
VALENTIN,,2015
VENCEL,88,2015
VIKTOR,194,2015
VILMOS,92,2015
VINCE,307,2015
ZALÁN,819,2015
ZÉNÓ,89,2015
ZENTE,151,2015
ZÉTÉNY,384,2015
ZOLTÁN,579,2015
ZSIGMOND,,2015
ZSOLT,403,2015
ZSOMBOR,732,2015
ÁBEL,305,2016
ÁDÁM,1117,2016
ADRIÁN,105,2016
ÁGOSTON,,2016
ÁKOS,491,2016
ALBERT,,2016
ALEX,335,2016
ALEXANDER,101,2016
ÁLMOS,,2016
ANDOR,,2016
ANDRÁS,572,2016
ANTAL,,2016
ARMAND,,2016
ÁRMIN,219,2016
ARNOLD,,2016
ÁRON,873,2016
ÁRPÁD,,2016
ATTILA,569,2016
BALÁZS,856,2016
BÁLINT,615,2016
BARNA,,2016
BARNABÁS,502,2016
BÉLA,,2016
BENCE,1800,2016
BENDE,,2016
BENDEGÚZ,276,2016
BENEDEK,530,2016
BENETT,649,2016
BENJAMIN,163,2016
BENJÁMIN,235,2016
BERTALAN,126,2016
BOLDIZSÁR,124,2016
BOTOND,777,2016
BRÁJEN,,2016
BRENDON,189,2016
BULCSÚ,,2016
CSABA,297,2016
CSANÁD,110,2016
CSONGOR,174,2016
DÁNIEL,1054,2016
DÁVID,1123,2016
DÉNES,105,2016
DENISZ,,2016
DEZSŐ,,2016
DOMINIK,1173,2016
DOMONKOS,90,2016
DONÁT,86,2016
DORIÁN,,2016
ENDRE,,2016
ERIK,286,2016
ERNŐ,,2016
FÉLIX,78,2016
FERENC,297,2016
FLÓRIÁN,77,2016
GÁBOR,516,2016
GELLÉRT,90,2016
GERGELY,196,2016
GERGŐ,690,2016
GÉZA,,2016
GYÖRGY,119,2016
GYULA,112,2016
HENRIK,,2016
HUBA,,2016
HUNOR,319,2016
IMRE,146,2016
ISTVÁN,463,2016
IVÁN,,2016
JÁNOS,352,2016
JENŐ,,2016
JÓZSEF,329,2016
KÁLMÁN,,2016
KÁROLY,101,2016
KENDE,140,2016
KEVIN,333,2016
KOLOS,106,2016
KOPPÁNY,,2016
KORNÉL,317,2016
KRISTÓF,829,2016
KRISZTIÁN,450,2016
KRISZTOFER,144,2016
LAJOS,107,2016
LÁSZLÓ,720,2016
LEVENTE,1280,2016
LÓRÁNT,,2016
LŐRINC,,2016
MARCELL,1146,2016
MÁRIÓ,,2016
MÁRK,610,2016
MÁRKÓ,,2016
MARTIN,380,2016
MÁRTON,542,2016
MÁTÉ,1321,2016
MÁTYÁS,239,2016
MIHÁLY,232,2016
MIKLÓS,136,2016
MILÁN,1037,2016
NÁNDOR,206,2016
NIKOLASZ,169,2016
NIMRÓD,500,2016
NOEL,1071,2016
NOLEN,108,2016
NORBERT,286,2016
OLIVÉR,736,2016
PÁL,79,2016
PATRIK,516,2016
PÉTER,816,2016
RAJMUND,,2016
