key,value,date
LÉNA,332,2011
LETÍCIA,106,2011
LIA,,2011
LILI,779,2011
LILIÁNA,355,2011
LILIEN,186,2011
LILLA,553,2011
LINETT,,2011
LÍVIA,107,2011
LIZA,215,2011
LOTTI,,2011
LUCA,694,2011
MAJA,294,2011
MÁRIA,,2011
MELINDA,,2011
MELISSZA,133,2011
MERCÉDESZ,97,2011
MIA,,2011
MIRA,217,2011
MÍRA,106,2011
MIRELLA,,2011
MÓNIKA,,2011
NATÁLIA,139,2011
NATASA,,2011
NIKOLETT,217,2011
NIKOLETTA,,2011
NOÉMI,504,2011
NÓRA,852,2011
NORINA,,2011
OLÍVIA,106,2011
ORSOLYA,98,2011
PANKA,,2011
PANNA,323,2011
PATRÍCIA,177,2011
PETRA,566,2011
RAMÓNA,257,2011
REBEKA,381,2011
REGINA,317,2011
RÉKA,738,2011
RENÁTA,,2011
RÓZA,,2011
SÁRA,461,2011
SZABINA,,2011
SZILVIA,,2011
SZOFI,,2011
SZOFIA,,2011
SZÓFIA,,2011
SZONJA,284,2011
TAMARA,201,2011
TIFANI,105,2011
TÍMEA,232,2011
VANDA,200,2011
VANESSZA,220,2011
VERONIKA,211,2011
VIKTÓRIA,653,2011
VIOLA,108,2011
VIRÁG,269,2011
VIVIEN,601,2011
ZITA,159,2011
ZOÉ,446,2011
ZSANETT,107,2011
ZSELYKE,158,2011
ZSÓFIA,795,2011
ABIGÉL,130,2012
ADÉL,227,2012
ADRIENN,168,2012
ÁGNES,,2012
ALEXA,138,2012
ALEXANDRA,258,2012
ALÍZ,231,2012
AMANDA,148,2012
AMIRA,170,2012
ANDREA,,2012
ANETT,,2012
ANITA,,2012
ANNA,1191,2012
ANNABELLA,,2012
ANNAMÁRIA,,2012
BARBARA,245,2012
BEATRIX,,2012
BELLA,,2012
BERNADETT,110,2012
BETTINA,,2012
BIANKA,372,2012
BÍBORKA,117,2012
BLANKA,294,2012
BOGLÁRKA,730,2012
BORBÁLA,196,2012
BORÓKA,107,2012
BRIGITTA,,2012
CINTIA,107,2012
CSENGE,818,2012
CSILLA,,2012
DALMA,119,2012
DIÁNA,183,2012
DOMINIKA,,2012
DÓRA,661,2012
DORINA,485,2012
DORKA,372,2012
DOROTTYA,181,2012
DZSENIFER,171,2012
DZSESSZIKA,,2012
EDINA,,2012
ELIZA,,2012
ELIZABET,112,2012
EMESE,262,2012
EMILI,,2012
EMÍLIA,207,2012
EMMA,614,2012
ENIKŐ,218,2012
ERIKA,,2012
ESZTER,592,2012
ÉVA,,2012
EVELIN,,2012
FANNI,534,2012
FLÓRA,327,2012
FRUZSINA,243,2012
GABRIELLA,,2012
GEORGINA,,2012
GRÉTA,478,2012
HAJNALKA,,2012
HANGA,158,2012
HANNA,1451,2012
HÉDI,,2012
HENRIETTA,,2012
IVETT,,2012
IZABELLA,270,2012
JANKA,246,2012
JÁZMIN,1085,2012
JOHANNA,156,2012
JUDIT,,2012
JÚLIA,236,2012
JULIANNA,,2012
KAMILLA,263,2012
KATA,211,2012
KATALIN,133,2012
KIARA,194,2012
KINCSŐ,135,2012
KINGA,288,2012
KIRA,175,2012
KÍRA,,2012
KITTI,223,2012
KLAUDIA,,2012
KRISZTINA,132,2012
LARA,285,2012
LAURA,569,2012
LEILA,160,2012
LÉNA,361,2012
LETÍCIA,108,2012
LIA,149,2012
LILI,737,2012
LILIÁNA,395,2012
LILIEN,206,2012
LILLA,549,2012
LINETT,,2012
LÍVIA,,2012
LIZA,239,2012
LOTTI,108,2012
LUCA,771,2012
MAJA,416,2012
MÁRIA,,2012
MELINDA,,2012
MELISSZA,150,2012
MERCÉDESZ,,2012
MIA,,2012
MIRA,253,2012
MÍRA,,2012
MIRELLA,128,2012
MÓNIKA,,2012
NATÁLIA,139,2012
NATASA,,2012
NIKOLETT,196,2012
NIKOLETTA,,2012
NOÉMI,501,2012
NÓRA,888,2012
NORINA,114,2012
OLÍVIA,156,2012
ORSOLYA,105,2012
PANKA,,2012
PANNA,322,2012
PATRÍCIA,106,2012
PETRA,565,2012
RAMÓNA,231,2012
REBEKA,329,2012
REGINA,286,2012
RÉKA,643,2012
RENÁTA,,2012
RÓZA,109,2012
SÁRA,427,2012
SZABINA,,2012
SZILVIA,,2012
SZOFI,,2012
SZOFIA,,2012
SZÓFIA,154,2012
SZONJA,266,2012
TAMARA,213,2012
TIFANI,121,2012
TÍMEA,217,2012
VANDA,138,2012
VANESSZA,174,2012
VERONIKA,187,2012
VIKTÓRIA,632,2012
VIRÁG,264,2012
VIVIEN,516,2012
ZITA,133,2012
ZOÉ,515,2012
ZSELYKE,168,2012
ZSÓFIA,800,2012
ABIGÉL,149,2013
ADÉL,372,2013
ADRIENN,138,2013
ÁGNES,,2013
ALEXA,,2013
ALEXANDRA,277,2013
ALÍZ,294,2013
AMANDA,126,2013
AMIRA,230,2013
ANDREA,,2013
ANETT,,2013
ANITA,,2013
ANNA,1169,2013
ANNABELLA,,2013
ANNAMÁRIA,,2013
BARBARA,226,2013
BEATRIX,,2013
BELLA,132,2013
BERNADETT,,2013
BETTINA,,2013
BIANKA,360,2013
BÍBORKA,134,2013
BLANKA,271,2013
BOGLÁRKA,649,2013
BORBÁLA,190,2013
BORÓKA,120,2013
BRIGITTA,,2013
CINTIA,,2013
CSENGE,661,2013
CSILLA,,2013
DALMA,111,2013
DIÁNA,171,2013
DOMINIKA,,2013
DÓRA,626,2013
DORINA,456,2013
DORKA,329,2013
DOROTTYA,173,2013
DZSENIFER,107,2013
DZSESSZIKA,,2013
EDINA,,2013
ELIZA,,2013
ELIZABET,113,2013
EMESE,227,2013
EMILI,,2013
EMÍLIA,227,2013
EMMA,783,2013
ENIKŐ,217,2013
ERIKA,,2013
ESZTER,436,2013
ÉVA,,2013
EVELIN,,2013
FANNI,514,2013
FLÓRA,363,2013
FRUZSINA,245,2013
GABRIELLA,,2013
GEORGINA,,2013
GRÉTA,431,2013
HAJNALKA,,2013
HANGA,182,2013
HANNA,1818,2013
HÉDI,121,2013
HENRIETTA,,2013
IVETT,,2013
IZABELLA,305,2013
JANKA,247,2013
JÁZMIN,1046,2013
JOHANNA,148,2013
JUDIT,,2013
JÚLIA,237,2013
JULIANNA,,2013
KAMILLA,228,2013
KATA,198,2013
KATALIN,123,2013
KIARA,181,2013
KINCSŐ,142,2013
KINGA,214,2013
KIRA,182,2013
KÍRA,,2013
KITTI,209,2013
KLAUDIA,,2013
KRISZTINA,135,2013
LARA,277,2013
LAURA,519,2013
LEILA,164,2013
LÉNA,463,2013
LETÍCIA,,2013
LIA,139,2013
LILI,728,2013
LILIÁNA,365,2013
LILIEN,218,2013
LILLA,553,2013
LINETT,,2013
LÍVIA,110,2013
LIZA,247,2013
LOTTI,126,2013
LUCA,787,2013
MAJA,396,2013
MÁRIA,,2013
MELINDA,,2013
MELISSZA,139,2013
MERCÉDESZ,,2013
MIA,111,2013
MIRA,271,2013
MÍRA,,2013
MIRELLA,210,2013
MÓNIKA,,2013
NATÁLIA,139,2013
NATASA,,2013
NIKOLETT,177,2013
NIKOLETTA,,2013
NOÉMI,481,2013
NÓRA,763,2013
NORINA,135,2013
OLÍVIA,147,2013
ORSOLYA,,2013
PANKA,,2013
PANNA,314,2013
PATRÍCIA,113,2013
PETRA,531,2013
RAMÓNA,175,2013
REBEKA,328,2013
REGINA,347,2013
RÉKA,618,2013
RENÁTA,,2013
RÓZA,109,2013
SÁRA,447,2013
SZABINA,,2013
SZILVIA,,2013
SZOFI,127,2013
SZOFIA,,2013
SZÓFIA,146,2013
SZONJA,234,2013
TAMARA,181,2013
TIFANI,106,2013
TÍMEA,204,2013
VANDA,163,2013
VANESSZA,147,2013
VERONIKA,170,2013
VIKTÓRIA,583,2013
VIRÁG,243,2013
VIVIEN,491,2013
ZITA,143,2013
ZOÉ,672,2013
ZSELYKE,220,2013
ZSÓFIA,707,2013
ABIGÉL,159,2014
ADÉL,354,2014
ADRIENN,135,2014
ÁGNES,,2014
ALEXA,130,2014
ALEXANDRA,268,2014
ALÍZ,229,2014
AMANDA,,2014
AMIRA,290,2014
ANDREA,,2014
ANETT,,2014
ANITA,,2014
ANNA,1241,2014
ANNABELLA,,2014
ANNAMÁRIA,,2014
BARBARA,199,2014
BEATRIX,,2014
BELLA,155,2014
BERNADETT,,2014
BETTINA,,2014
BIANKA,376,2014
BÍBORKA,127,2014
BLANKA,254,2014
BOGLÁRKA,733,2014
BORBÁLA,169,2014
BORÓKA,123,2014
BRIGITTA,,2014
CINTIA,,2014
CSENGE,603,2014
CSILLA,,2014
DALMA,150,2014
DIÁNA,154,2014
DOMINIKA,,2014
DÓRA,596,2014
DORINA,600,2014
DORKA,382,2014
DOROTTYA,151,2014
DZSENIFER,112,2014
DZSESSZIKA,,2014
EDINA,,2014
ELIZA,143,2014
ELIZABET,127,2014
EMESE,199,2014
EMILI,,2014
EMÍLIA,259,2014
EMMA,761,2014
ENIKŐ,183,2014
ERIKA,,2014
ESZTER,465,2014
ÉVA,,2014
EVELIN,,2014
FANNI,568,2014
FLÓRA,394,2014
FRUZSINA,193,2014
GABRIELLA,,2014
GEORGINA,,2014
GRÉTA,434,2014
HAJNALKA,,2014
HANGA,164,2014
HANNA,1856,2014
HÉDI,129,2014
HENRIETTA,,2014
IVETT,,2014
IZABELLA,422,2014
JANKA,262,2014
JÁZMIN,1115,2014
JOHANNA,169,2014
JUDIT,,2014
JÚLIA,226,2014
JULIANNA,,2014
KAMILLA,272,2014
KATA,165,2014
KATALIN,,2014
KIARA,178,2014
KINCSŐ,146,2014
KINGA,233,2014
KIRA,138,2014
KÍRA,,2014
KITTI,185,2014
KLAUDIA,,2014
KRISZTINA,124,2014
LARA,302,2014
LAURA,547,2014
LEILA,191,2014
LÉNA,537,2014
LETÍCIA,129,2014
LIA,206,2014
LILI,864,2014
LILIÁNA,371,2014
LILIEN,253,2014
LILLA,561,2014
LINETT,,2014
LÍVIA,,2014
LIZA,232,2014
LOTTI,136,2014
LUCA,738,2014
MAJA,366,2014
MÁRIA,,2014
MELINDA,,2014
MELISSZA,131,2014
MERCÉDESZ,,2014
MIA,115,2014
MIRA,333,2014
MÍRA,,2014
MIRELLA,235,2014
MÓNIKA,,2014
NATÁLIA,249,2014
NATASA,283,2014
NIKOLETT,152,2014
NIKOLETTA,,2014
NOÉMI,431,2014
NÓRA,717,2014
NORINA,138,2014
OLÍVIA,171,2014
ORSOLYA,,2014
PANKA,,2014
PANNA,284,2014
PATRÍCIA,121,2014
PETRA,452,2014
RAMÓNA,128,2014
REBEKA,347,2014
REGINA,313,2014
RÉKA,558,2014
RENÁTA,,2014
RÓZA,111,2014
SÁRA,411,2014
SZABINA,,2014
SZILVIA,,2014
SZOFI,158,2014
SZOFIA,,2014
SZÓFIA,155,2014
SZONJA,209,2014
TAMARA,194,2014
TÍMEA,199,2014
VANDA,143,2014
VANESSZA,154,2014
VERONIKA,158,2014
VIKTÓRIA,591,2014
VIRÁG,176,2014
VIVIEN,429,2014
ZITA,129,2014
ZOÉ,731,2014
ZSELYKE,398,2014
ZSÓFIA,776,2014
ABIGÉL,186,2015
ADÉL,340,2015
ADRIENN,120,2015
ÁGNES,,2015
ALEXA,152,2015
ALEXANDRA,230,2015
ALÍZ,266,2015
AMANDA,,2015
AMIRA,331,2015
ANDREA,,2015
ANETT,,2015
ANITA,,2015
ANNA,1194,2015
ANNABELLA,138,2015
ANNAMÁRIA,,2015
BARBARA,197,2015
BEATRIX,,2015
BELLA,203,2015
BERNADETT,,2015
BETTINA,,2015
BIANKA,365,2015
BÍBORKA,134,2015
BLANKA,274,2015
BOGLÁRKA,740,2015
BORBÁLA,180,2015
BORÓKA,135,2015
BRIGITTA,,2015
CINTIA,,2015
CSENGE,600,2015
CSILLA,,2015
DALMA,117,2015
DIÁNA,139,2015
DOMINIKA,,2015
DÓRA,551,2015
DORINA,660,2015
DORKA,383,2015
DOROTTYA,146,2015
DZSENIFER,124,2015
DZSESSZIKA,,2015
EDINA,,2015
ELIZA,171,2015
ELIZABET,148,2015
EMESE,189,2015
EMILI,,2015
EMÍLIA,206,2015
EMMA,750,2015
ENIKŐ,156,2015
ERIKA,,2015
ESZTER,387,2015
ÉVA,,2015
EVELIN,,2015
FANNI,591,2015
FLÓRA,435,2015
FRUZSINA,202,2015
GABRIELLA,,2015
GEORGINA,,2015
GRÉTA,441,2015
HAJNALKA,,2015
HANGA,154,2015
HANNA,1682,2015
HÉDI,142,2015
HENRIETTA,,2015
IVETT,,2015
IZABELLA,522,2015
JANKA,282,2015
JÁZMIN,926,2015
JOHANNA,147,2015
JUDIT,,2015
JÚLIA,241,2015
JULIANNA,,2015
KAMILLA,242,2015
KATA,153,2015
KATALIN,128,2015
KIARA,159,2015
KINCSŐ,127,2015
KINGA,202,2015
KIRA,130,2015
KÍRA,,2015
KITTI,150,2015
KLAUDIA,,2015
KRISZTINA,116,2015
LARA,303,2015
LAURA,540,2015
LEILA,174,2015
LÉNA,547,2015
LETÍCIA,150,2015
LIA,189,2015
LILI,798,2015
LILIÁNA,376,2015
LILIEN,263,2015
LILLA,510,2015
LINETT,,2015
LÍVIA,,2015
LIZA,290,2015
LOTTI,144,2015
LUCA,830,2015
MAJA,494,2015
MÁRIA,,2015
MELINDA,,2015
MELISSZA,,2015
MERCÉDESZ,,2015
MIA,152,2015
MIRA,435,2015
MÍRA,,2015
MIRELLA,230,2015
MÓNIKA,,2015
NATÁLIA,266,2015
NATASA,285,2015
NIKOLETT,,2015
NIKOLETTA,,2015
NOÉMI,435,2015
NÓRA,780,2015
NORINA,162,2015
OLÍVIA,195,2015
ORSOLYA,,2015
PANKA,,2015
PANNA,329,2015
PATRÍCIA,,2015
PETRA,432,2015
RAMÓNA,119,2015
REBEKA,321,2015
REGINA,250,2015
RÉKA,541,2015
RENÁTA,,2015
RÓZA,,2015
SÁRA,413,2015
SZABINA,,2015
SZILVIA,,2015
SZOFI,214,2015
SZOFIA,135,2015
SZÓFIA,223,2015
SZONJA,243,2015
TAMARA,195,2015
TÍMEA,165,2015
VANDA,164,2015
VANESSZA,150,2015
VERONIKA,158,2015
VIKTÓRIA,529,2015
VIRÁG,168,2015
VIVIEN,408,2015
ZITA,158,2015
ZOÉ,773,2015
ZORKA,115,2015
ZSELYKE,383,2015
ZSÓFIA,753,2015
ABIGÉL,178,2016
ADÉL,357,2016
ADRIENN,123,2016
ÁGNES,,2016
ALEXA,125,2016
ALEXANDRA,212,2016
ALÍZ,344,2016
AMANDA,,2016
AMIRA,310,2016
ANDREA,,2016
ANETT,,2016
ANITA,,2016
ANNA,1206,2016
ANNABELLA,130,2016
ANNAMÁRIA,,2016
BARBARA,178,2016
BEATRIX,,2016
BELLA,208,2016
BERNADETT,,2016
BETTINA,,2016
BIANKA,348,2016
BÍBORKA,120,2016
BLANKA,266,2016
BOGLÁRKA,762,2016
BORBÁLA,181,2016
BORÓKA,132,2016
BRIGITTA,,2016
CINTIA,,2016
CSENGE,480,2016
CSILLA,,2016
DALMA,133,2016
DIÁNA,147,2016
DOMINIKA,,2016
DÓRA,506,2016
DORINA,556,2016
DORKA,373,2016
DOROTTYA,149,2016
DZSENIFER,,2016
DZSESSZIKA,,2016
EDINA,,2016
ELIZA,143,2016
ELIZABET,182,2016
EMESE,204,2016
EMILI,,2016
EMÍLIA,251,2016
EMMA,742,2016
ENIKŐ,143,2016
ERIKA,,2016
ESZTER,454,2016
ÉVA,,2016
EVELIN,111,2016
FANNI,567,2016
FLÓRA,415,2016
FRUZSINA,234,2016
GABRIELLA,,2016
GEORGINA,,2016
GRÉTA,545,2016
HAJNALKA,,2016
HANGA,222,2016
HANNA,1669,2016
HÉDI,147,2016
HENRIETTA,,2016
IVETT,,2016
IZABELLA,533,2016
JANKA,275,2016
JÁZMIN,866,2016
JOHANNA,147,2016
JUDIT,,2016
JÚLIA,216,2016
JULIANNA,,2016
KAMILLA,257,2016
KATA,140,2016
KATALIN,,2016
KIARA,173,2016
KINCSŐ,118,2016
KINGA,192,2016
KIRA,,2016
KÍRA,,2016
KITTI,132,2016
KLAUDIA,,2016
KRISZTINA,,2016
LARA,347,2016
LAURA,563,2016
LEILA,158,2016
LÉNA,697,2016
LETÍCIA,157,2016
LIA,213,2016
LILI,764,2016
LILIÁNA,375,2016
LILIEN,263,2016
LILLA,550,2016
LINETT,148,2016
LÍVIA,111,2016
LIZA,398,2016
LOTTI,163,2016
LUCA,760,2016
MAJA,585,2016
MÁRIA,,2016
MELINDA,,2016
MELISSZA,,2016
MERCÉDESZ,,2016
MIA,169,2016
MIRA,427,2016
MÍRA,,2016
MIRELLA,229,2016
MÓNIKA,,2016
NATÁLIA,244,2016
NATASA,258,2016
NIKOLETT,115,2016
NIKOLETTA,,2016
NOÉMI,459,2016
NÓRA,685,2016
NORINA,188,2016
OLÍVIA,235,2016
ORSOLYA,,2016
PANKA,114,2016
PANNA,300,2016
PATRÍCIA,,2016
PETRA,474,2016
RAMÓNA,,2016
REBEKA,312,2016
REGINA,259,2016
RÉKA,514,2016
RENÁTA,,2016
RÓZA,111,2016
SÁRA,505,2016
SZABINA,,2016
SZILVIA,,2016
SZOFI,230,2016
SZOFIA,191,2016
SZÓFIA,220,2016
SZONJA,269,2016
TAMARA,180,2016
TÍMEA,118,2016
VANESSZA,125,2016
VERONIKA,159,2016
VIKTÓRIA,514,2016
VIRÁG,140,2016
VIVIEN,382,2016
ZITA,158,2016
ZOÉ,833,2016
ZORKA,141,2016
ZSELYKE,405,2016
ZSÓFIA,856,2016
ABIGÉL,199,2017
ADÉL,413,2017
ADRIENN,115,2017
ÁGNES,,2017
ALEXA,,2017
ALEXANDRA,187,2017
ALÍZ,391,2017
AMANDA,,2017
AMIRA,259,2017
ANDREA,,2017
ANETT,,2017
ANITA,,2017
ANNA,1171,2017
ANNABELLA,128,2017
ANNAMÁRIA,,2017
BARBARA,176,2017
BEATRIX,,2017
BELLA,233,2017
BERNADETT,,2017
BETTINA,,2017
BIANKA,360,2017
BÍBORKA,139,2017
BLANKA,263,2017
BOGLÁRKA,735,2017
BORBÁLA,178,2017
BORÓKA,150,2017
BRIGITTA,,2017
CINTIA,,2017
CSENGE,463,2017
CSILLA,,2017
DALMA,134,2017
DIÁNA,109,2017
DOMINIKA,,2017
DÓRA,476,2017
DORINA,505,2017
DORKA,340,2017
DOROTTYA,131,2017
DZSENIFER,,2017
DZSESSZIKA,,2017
EDINA,,2017
ELIZA,172,2017
ELIZABET,213,2017
EMESE,152,2017
EMILI,135,2017
EMÍLIA,271,2017
EMMA,783,2017
ENIKŐ,149,2017
ERIKA,,2017
ESZTER,424,2017
ÉVA,,2017
EVELIN,,2017
FANNI,515,2017
FLÓRA,458,2017
FRUZSINA,210,2017
GABRIELLA,,2017
GEORGINA,,2017
GRÉTA,571,2017
HAJNALKA,,2017
HANGA,193,2017
HANNA,1582,2017
HÉDI,126,2017
HENRIETTA,,2017
IVETT,,2017
IZABELLA,526,2017
JANKA,275,2017
JÁZMIN,761,2017
JOHANNA,134,2017
JUDIT,,2017
JÚLIA,218,2017
JULIANNA,,2017
KAMILLA,277,2017
KATA,118,2017
KATALIN,,2017
KIARA,150,2017
KINCSŐ,130,2017
KINGA,209,2017
KIRA,,2017
KÍRA,,2017
KITTI,117,2017
KLAUDIA,,2017
KRISZTINA,111,2017
LARA,385,2017
LAURA,538,2017
LEILA,135,2017
LÉNA,726,2017
LETÍCIA,135,2017
LIA,207,2017
LILI,679,2017
LILIÁNA,396,2017
LILIEN,335,2017
LILLA,495,2017
LINETT,160,2017
LÍVIA,,2017
LIZA,420,2017
LOTTI,188,2017
LUCA,846,2017
MAJA,689,2017
MÁRIA,,2017
MELINDA,,2017
MELISSZA,,2017
MERCÉDESZ,,2017
MIA,171,2017
MIRA,526,2017
MÍRA,,2017
MIRELLA,180,2017
MÓNIKA,,2017
NATÁLIA,227,2017
NATASA,339,2017
NIKOLETT,123,2017
NIKOLETTA,,2017
NOÉMI,395,2017
NÓRA,744,2017
NORINA,194,2017
OLÍVIA,298,2017
ORSOLYA,,2017
PANKA,,2017
PANNA,296,2017
PATRÍCIA,,2017
PETRA,404,2017
RAMÓNA,,2017
REBEKA,291,2017
REGINA,206,2017
RÉKA,435,2017
RENÁTA,,2017
RÓZA,147,2017
SÁRA,451,2017
SZABINA,,2017
SZILVIA,,2017
SZOFI,195,2017
SZOFIA,230,2017
SZÓFIA,277,2017
SZONJA,246,2017
TAMARA,183,2017
TÍMEA,119,2017
VANDA,119,2017
VANESSZA,128,2017
VERONIKA,139,2017
VIKTÓRIA,440,2017
VIRÁG,134,2017
VIVIEN,351,2017
ZARA,107,2017
ZITA,141,2017
ZOÉ,895,2017
ZORKA,112,2017
ZSELYKE,404,2017
ZSÓFIA,776,2017
TIFANI,,2014
TIFANI,,2015
TIFANI,,2016
TIFANI,,2017
TIFANI,,2003
TIFANI,,2004
TIFANI,,2005
TIFANI,,2006
TIFANI,,2007
TIFANI,,2008
TIFANI,,2009
TIFANI,,2010
TÜNDE,,2007
TÜNDE,,2008
TÜNDE,,2009
TÜNDE,,2010
TÜNDE,,2011
TÜNDE,,2012
TÜNDE,,2013
TÜNDE,,2014
TÜNDE,,2015
TÜNDE,,2016
TÜNDE,,2017
VANDA,,2016
VIOLA,,2003
VIOLA,,2004
VIOLA,,2005
VIOLA,,2006
VIOLA,,2007
VIOLA,,2008
VIOLA,,2009
VIOLA,,2010
VIOLA,,2012
VIOLA,,2013
VIOLA,,2014
VIOLA,,2015
VIOLA,,2016
VIOLA,,2017
ZARA,,2003
ZARA,,2004
ZARA,,2005
ZARA,,2006
ZARA,,2007
ZARA,,2008
ZARA,,2009
ZARA,,2010
ZARA,,2011
ZARA,,2012
ZARA,,2013
ZARA,,2014
ZARA,,2015
ZARA,,2016
ZITA,,2004
ZOÉ,,2003
ZOÉ,,2004
ZORKA,,2003
ZORKA,,2004
ZORKA,,2005
ZORKA,,2006
ZORKA,,2007
ZORKA,,2008
ZORKA,,2009
ZORKA,,2010
ZORKA,,2011
ZORKA,,2012
ZORKA,,2013
ZORKA,,2014
ZSANETT,,2010
ZSANETT,,2012
ZSANETT,,2013
ZSANETT,,2014
ZSANETT,,2015
ZSANETT,,2016
ZSANETT,,2017
ZSELYKE,,2003
ZSELYKE,,2004
ZSELYKE,,2005
ZSELYKE,,2006
ZSELYKE,,2007
ZSELYKE,,2008
ZSELYKE,,2009
ZSUZSANNA,,2008
ZSUZSANNA,,2010
ZSUZSANNA,,2011
ZSUZSANNA,,2012
ZSUZSANNA,,2013
ZSUZSANNA,,2014
ZSUZSANNA,,2015
ZSUZSANNA,,2016
ZSUZSANNA,,2017
