key,value,date
ALEXANDER,76,2008
ALEXANDER,,2009
ALEXANDER,93,2010
ALEXANDER,83,2011
ALEXANDER,77,2012
ALEXANDER,79,2013
ALEXANDER,103,2014
ALEXANDER,85,2015
ALEXANDER,101,2016
ALEXANDER,107,2017
ÁLMOS,,2003
ÁLMOS,,2004
ÁLMOS,,2005
ÁLMOS,68,2006
ÁLMOS,85,2007
ÁLMOS,81,2008
ÁLMOS,,2009
ÁLMOS,,2010
ÁLMOS,,2011
ÁLMOS,,2012
ÁLMOS,,2013
ÁLMOS,,2014
ÁLMOS,,2015
ÁLMOS,,2016
ÁLMOS,,2017
ANDOR,60,2003
ANDOR,,2004
ANDOR,63,2005
ANDOR,72,2006
ANDOR,81,2007
ANDOR,,2008
ANDOR,,2009
ANDOR,75,2010
ANDOR,,2011
ANDOR,,2012
ANDOR,,2013
ANDOR,,2014
ANDOR,,2015
ANDOR,,2016
ANDOR,,2017
ANDRÁS,705,2003
ANDRÁS,695,2004
ANDRÁS,738,2005
ANDRÁS,725,2006
ANDRÁS,728,2007
ANDRÁS,714,2008
ANDRÁS,656,2009
ANDRÁS,611,2010
ANDRÁS,555,2011
ANDRÁS,569,2012
ANDRÁS,528,2013
ANDRÁS,540,2014
ANDRÁS,533,2015
ANDRÁS,572,2016
ANDRÁS,484,2017
ANTAL,84,2003
ANTAL,58,2004
ANTAL,66,2005
ANTAL,66,2006
ANTAL,,2007
ANTAL,,2008
ANTAL,,2009
ANTAL,,2010
ANTAL,,2011
ANTAL,,2012
ANTAL,,2013
ANTAL,,2014
ANTAL,,2015
ANTAL,,2016
ANTAL,,2017
ARMAND,80,2003
ARMAND,60,2004
ARMAND,,2005
ARMAND,,2006
ARMAND,,2007
ARMAND,,2008
ARMAND,,2009
ARMAND,,2010
ARMAND,,2011
ARMAND,,2012
ARMAND,,2013
ARMAND,,2014
ARMAND,,2015
ARMAND,,2016
ARMAND,,2017
ÁRMIN,86,2003
ÁRMIN,85,2004
ÁRMIN,99,2005
ÁRMIN,103,2006
ÁRMIN,132,2007
ÁRMIN,132,2008
ÁRMIN,191,2009
ÁRMIN,175,2010
ÁRMIN,172,2011
ÁRMIN,184,2012
ÁRMIN,197,2013
ÁRMIN,222,2014
ÁRMIN,231,2015
ÁRMIN,219,2016
ÁRMIN,213,2017
ARNOLD,68,2003
ARNOLD,59,2004
ARNOLD,,2005
ARNOLD,75,2006
ARNOLD,,2007
ARNOLD,,2008
ARNOLD,,2009
ARNOLD,,2010
ARNOLD,,2011
ARNOLD,,2012
ARNOLD,,2013
ARNOLD,88,2014
ARNOLD,,2015
ARNOLD,,2016
ARNOLD,,2017
ÁRON,347,2003
ÁRON,429,2004
ÁRON,458,2005
ÁRON,503,2006
ÁRON,616,2007
ÁRON,692,2008
ÁRON,869,2009
ÁRON,770,2010
ÁRON,683,2011
ÁRON,775,2012
ÁRON,812,2013
ÁRON,915,2014
ÁRON,929,2015
ÁRON,873,2016
ÁRON,856,2017
ÁRPÁD,84,2003
ÁRPÁD,89,2004
ÁRPÁD,105,2005
ÁRPÁD,97,2006
ÁRPÁD,111,2007
ÁRPÁD,76,2008
ÁRPÁD,80,2009
ÁRPÁD,97,2010
ÁRPÁD,,2011
ÁRPÁD,,2012
ÁRPÁD,,2013
ÁRPÁD,,2014
ÁRPÁD,,2015
ÁRPÁD,,2016
ÁRPÁD,,2017
ATTILA,861,2003
ATTILA,833,2004
ATTILA,794,2005
ATTILA,784,2006
ATTILA,688,2007
ATTILA,734,2008
ATTILA,701,2009
ATTILA,589,2010
ATTILA,639,2011
ATTILA,629,2012
ATTILA,552,2013
ATTILA,560,2014
ATTILA,568,2015
ATTILA,569,2016
ATTILA,528,2017
BALÁZS,1191,2003
BALÁZS,1409,2004
BALÁZS,1272,2005
BALÁZS,1347,2006
BALÁZS,1304,2007
BALÁZS,1276,2008
BALÁZS,1173,2009
BALÁZS,1147,2010
BALÁZS,1159,2011
BALÁZS,1012,2012
BALÁZS,950,2013
BALÁZS,969,2014
BALÁZS,854,2015
BALÁZS,856,2016
BALÁZS,807,2017
BÁLINT,1286,2003
BÁLINT,1137,2004
BÁLINT,1065,2005
BÁLINT,1149,2006
BÁLINT,1102,2007
BÁLINT,937,2008
BÁLINT,901,2009
BÁLINT,821,2010
BÁLINT,768,2011
BÁLINT,723,2012
BÁLINT,726,2013
BÁLINT,695,2014
BÁLINT,634,2015
BÁLINT,615,2016
BÁLINT,612,2017
BARNA,58,2003
BARNA,79,2004
BARNA,87,2005
BARNA,105,2006
BARNA,99,2007
BARNA,105,2008
BARNA,85,2009
BARNA,92,2010
BARNA,99,2011
BARNA,77,2012
BARNA,,2013
BARNA,91,2014
BARNA,,2015
BARNA,,2016
BARNA,,2017
BARNABÁS,482,2003
BARNABÁS,584,2004
BARNABÁS,642,2005
BARNABÁS,626,2006
BARNABÁS,670,2007
BARNABÁS,659,2008
BARNABÁS,614,2009
BARNABÁS,591,2010
BARNABÁS,534,2011
BARNABÁS,571,2012
BARNABÁS,486,2013
BARNABÁS,473,2014
BARNABÁS,466,2015
BARNABÁS,502,2016
BARNABÁS,503,2017
BÉLA,114,2003
BÉLA,115,2004
BÉLA,97,2005
BÉLA,114,2006
BÉLA,99,2007
BÉLA,104,2008
BÉLA,87,2009
BÉLA,70,2010
BÉLA,,2011
BÉLA,,2012
BÉLA,87,2013
BÉLA,,2014
BÉLA,,2015
BÉLA,,2016
BÉLA,,2017
BENCE,1843,2003
BENCE,1889,2004
BENCE,1844,2005
BENCE,1795,2006
BENCE,1705,2007
BENCE,1659,2008
BENCE,1658,2009
BENCE,1801,2010
BENCE,1629,2011
BENCE,1724,2012
BENCE,1667,2013
BENCE,1551,2014
BENCE,1689,2015
BENCE,1800,2016
BENCE,1690,2017
BENDE,,2003
BENDE,,2004
BENDE,,2005
BENDE,,2006
BENDE,,2007
BENDE,,2008
BENDE,,2009
BENDE,,2010
BENDE,,2011
BENDE,,2012
BENDE,,2013
BENDE,,2014
BENDE,,2015
BENDE,,2016
BENDE,96,2017
BENDEGÚZ,135,2003
BENDEGÚZ,181,2004
BENDEGÚZ,198,2005
BENDEGÚZ,244,2006
BENDEGÚZ,254,2007
BENDEGÚZ,236,2008
BENDEGÚZ,250,2009
BENDEGÚZ,261,2010
BENDEGÚZ,240,2011
BENDEGÚZ,280,2012
BENDEGÚZ,231,2013
BENDEGÚZ,233,2014
BENDEGÚZ,248,2015
BENDEGÚZ,276,2016
BENDEGÚZ,210,2017
BENEDEK,375,2003
BENEDEK,412,2004
BENEDEK,535,2005
BENEDEK,498,2006
BENEDEK,446,2007
BENEDEK,506,2008
BENEDEK,539,2009
BENEDEK,512,2010
BENEDEK,538,2011
BENEDEK,549,2012
BENEDEK,488,2013
BENEDEK,505,2014
BENEDEK,516,2015
BENEDEK,530,2016
BENEDEK,542,2017
BENETT,,2003
BENETT,,2004
BENETT,,2005
BENETT,,2006
BENETT,,2007
BENETT,,2008
BENETT,,2009
BENETT,208,2010
BENETT,341,2011
BENETT,371,2012
BENETT,436,2013
BENETT,462,2014
BENETT,498,2015
BENETT,649,2016
BENETT,573,2017
BENJAMIN,,2003
BENJAMIN,,2004
BENJAMIN,63,2005
BENJAMIN,87,2006
BENJAMIN,70,2007
BENJAMIN,84,2008
BENJAMIN,83,2009
BENJAMIN,,2010
BENJAMIN,,2011
BENJAMIN,138,2012
BENJAMIN,175,2013
BENJAMIN,180,2014
BENJAMIN,194,2015
BENJAMIN,163,2016
BENJAMIN,170,2017
BENJÁMIN,266,2003
BENJÁMIN,313,2004
BENJÁMIN,336,2005
BENJÁMIN,305,2006
BENJÁMIN,287,2007
BENJÁMIN,280,2008
BENJÁMIN,321,2009
BENJÁMIN,284,2010
BENJÁMIN,294,2011
BENJÁMIN,263,2012
BENJÁMIN,225,2013
BENJÁMIN,227,2014
BENJÁMIN,239,2015
BENJÁMIN,235,2016
BENJÁMIN,253,2017
BERTALAN,77,2003
BERTALAN,78,2004
BERTALAN,72,2005
BERTALAN,110,2006
BERTALAN,94,2007
BERTALAN,107,2008
BERTALAN,97,2009
BERTALAN,92,2010
BERTALAN,107,2011
BERTALAN,105,2012
BERTALAN,108,2013
BERTALAN,112,2014
BERTALAN,117,2015
BERTALAN,126,2016
BERTALAN,101,2017
BOLDIZSÁR,87,2003
BOLDIZSÁR,131,2004
BOLDIZSÁR,115,2005
BOLDIZSÁR,136,2006
BOLDIZSÁR,142,2007
BOLDIZSÁR,147,2008
BOLDIZSÁR,151,2009
BOLDIZSÁR,171,2010
BOLDIZSÁR,123,2011
BOLDIZSÁR,143,2012
BOLDIZSÁR,144,2013
BOLDIZSÁR,136,2014
BOLDIZSÁR,139,2015
BOLDIZSÁR,124,2016
BOLDIZSÁR,132,2017
BOTOND,440,2003
BOTOND,483,2004
BOTOND,557,2005
BOTOND,618,2006
BOTOND,780,2007
BOTOND,955,2008
BOTOND,862,2009
BOTOND,837,2010
BOTOND,738,2011
BOTOND,807,2012
BOTOND,744,2013
BOTOND,778,2014
BOTOND,762,2015
BOTOND,777,2016
BOTOND,869,2017
BRÁJEN,,2003
BRÁJEN,,2004
BRÁJEN,,2005
BRÁJEN,,2006
BRÁJEN,,2007
BRÁJEN,,2008
BRÁJEN,,2009
BRÁJEN,,2010
BRÁJEN,,2011
BRÁJEN,,2012
BRÁJEN,,2013
BRÁJEN,,2014
BRÁJEN,78,2015
BRÁJEN,,2016
BRÁJEN,,2017
BRENDON,,2003
BRENDON,74,2004
BRENDON,97,2005
BRENDON,73,2006
BRENDON,96,2007
BRENDON,110,2008
BRENDON,107,2009
BRENDON,131,2010
BRENDON,139,2011
BRENDON,180,2012
BRENDON,141,2013
BRENDON,159,2014
BRENDON,167,2015
BRENDON,189,2016
BRENDON,192,2017
BULCSÚ,,2003
BULCSÚ,,2004
BULCSÚ,,2005
BULCSÚ,,2006
BULCSÚ,,2007
BULCSÚ,,2008
BULCSÚ,,2009
BULCSÚ,,2010
BULCSÚ,75,2011
BULCSÚ,,2012
BULCSÚ,,2013
BULCSÚ,,2014
BULCSÚ,,2015
BULCSÚ,,2016
BULCSÚ,,2017
CSABA,508,2003
CSABA,465,2004
CSABA,504,2005
CSABA,528,2006
CSABA,521,2007
CSABA,445,2008
CSABA,415,2009
CSABA,385,2010
CSABA,358,2011
CSABA,391,2012
CSABA,379,2013
CSABA,365,2014
CSABA,362,2015
CSABA,297,2016
CSABA,324,2017
CSANÁD,73,2003
CSANÁD,64,2004
CSANÁD,111,2005
CSANÁD,87,2006
CSANÁD,278,2007
CSANÁD,195,2008
CSANÁD,203,2009
CSANÁD,213,2010
CSANÁD,161,2011
CSANÁD,165,2012
CSANÁD,126,2013
CSANÁD,117,2014
CSANÁD,128,2015
CSANÁD,110,2016
CSANÁD,95,2017
CSONGOR,130,2003
CSONGOR,112,2004
CSONGOR,196,2005
CSONGOR,208,2006
CSONGOR,215,2007
CSONGOR,203,2008
CSONGOR,175,2009
CSONGOR,220,2010
CSONGOR,195,2011
CSONGOR,167,2012
CSONGOR,161,2013
CSONGOR,174,2014
CSONGOR,165,2015
CSONGOR,174,2016
CSONGOR,154,2017
DÁNIEL,1449,2003
DÁNIEL,1325,2004
DÁNIEL,1453,2005
DÁNIEL,1343,2006
DÁNIEL,1244,2007
DÁNIEL,1294,2008
DÁNIEL,1149,2009
DÁNIEL,863,2010
DÁNIEL,771,2011
DÁNIEL,923,2012
DÁNIEL,986,2013
DÁNIEL,998,2014
DÁNIEL,993,2015
DÁNIEL,1054,2016
DÁNIEL,1045,2017
DÁVID,1456,2003
DÁVID,1390,2004
DÁVID,1447,2005
DÁVID,1396,2006
DÁVID,1316,2007
DÁVID,1203,2008
DÁVID,1228,2009
DÁVID,1194,2010
DÁVID,1165,2011
DÁVID,1099,2012
DÁVID,1075,2013
DÁVID,1134,2014
DÁVID,1044,2015
DÁVID,1123,2016
DÁVID,1066,2017
DÉNES,68,2003
DÉNES,63,2004
DÉNES,75,2005
DÉNES,71,2006
DÉNES,73,2007
DÉNES,83,2008
DÉNES,83,2009
DÉNES,77,2010
DÉNES,,2011
DÉNES,78,2012
DÉNES,110,2013
DÉNES,119,2014
DÉNES,121,2015
DÉNES,105,2016
DÉNES,108,2017
DENISZ,,2003
DENISZ,,2004
DENISZ,,2005
DENISZ,,2006
DENISZ,,2007
DENISZ,,2008
DENISZ,,2009
DENISZ,,2010
DENISZ,,2011
DENISZ,,2012
DENISZ,,2013
DENISZ,,2014
DENISZ,,2015
DENISZ,,2016
DENISZ,86,2017
DOMINIK,1002,2003
DOMINIK,946,2004
DOMINIK,918,2005
DOMINIK,1002,2006
DOMINIK,890,2007
DOMINIK,985,2008
DOMINIK,952,2009
DOMINIK,870,2010
DOMINIK,890,2011
DOMINIK,962,2012
DOMINIK,998,2013
DOMINIK,917,2014
DOMINIK,1088,2015
DOMINIK,1173,2016
DOMINIK,1145,2017
DOMONKOS,117,2003
DOMONKOS,116,2004
DOMONKOS,109,2005
DOMONKOS,131,2006
DOMONKOS,108,2007
DOMONKOS,133,2008
DOMONKOS,107,2009
DOMONKOS,104,2010
DOMONKOS,100,2011
DOMONKOS,79,2012
DOMONKOS,92,2013
DOMONKOS,,2014
DOMONKOS,91,2015
DOMONKOS,90,2016
DOMONKOS,,2017
DONÁT,101,2003
DONÁT,87,2004
DONÁT,98,2005
DONÁT,108,2006
DONÁT,96,2007
DONÁT,99,2008
DONÁT,94,2009
DONÁT,99,2010
DONÁT,82,2011
DONÁT,87,2012
DONÁT,86,2013
DONÁT,104,2014
DONÁT,88,2015
DONÁT,86,2016
DONÁT,105,2017
DORIÁN,,2003
DORIÁN,,2004
DORIÁN,,2005
DORIÁN,,2006
DORIÁN,,2007
DORIÁN,,2008
DORIÁN,92,2009
DORIÁN,87,2010
DORIÁN,,2011
DORIÁN,77,2012
DORIÁN,,2013
DORIÁN,83,2014
DORIÁN,,2015
DORIÁN,,2016
DORIÁN,,2017
ENDRE,62,2003
ENDRE,,2004
ENDRE,,2005
ENDRE,,2006
ENDRE,,2007
ENDRE,,2008
ENDRE,,2009
ENDRE,,2010
ENDRE,,2011
ENDRE,,2012
ENDRE,,2013
ENDRE,,2014
ENDRE,,2015
ENDRE,,2016
ENDRE,,2017
ERIK,397,2003
ERIK,346,2004
ERIK,394,2005
ERIK,377,2006
ERIK,367,2007
ERIK,360,2008
ERIK,311,2009
ERIK,294,2010
ERIK,279,2011
ERIK,258,2012
ERIK,283,2013
ERIK,275,2014
ERIK,298,2015
ERIK,286,2016
ERIK,278,2017
FÉLIX,78,2016
FÉLIX,,2003
FÉLIX,,2004
FÉLIX,,2005
FÉLIX,,2006
FÉLIX,,2007
FÉLIX,,2008
FÉLIX,,2009
FÉLIX,,2010
FÉLIX,,2011
FÉLIX,,2012
FÉLIX,,2013
FÉLIX,,2014
FÉLIX,,2015
FÉLIX,,2017
FERENC,417,2003
FERENC,415,2004
FERENC,394,2005
FERENC,388,2006
FERENC,341,2007
FERENC,352,2008
FERENC,328,2009
FERENC,312,2010
FERENC,293,2011
FERENC,274,2012
FERENC,286,2013
FERENC,282,2014
FERENC,283,2015
FERENC,297,2016
FERENC,261,2017
FLÓRIÁN,61,2004
FLÓRIÁN,66,2005
FLÓRIÁN,78,2009
FLÓRIÁN,88,2011
FLÓRIÁN,93,2012
FLÓRIÁN,95,2013
FLÓRIÁN,83,2014
FLÓRIÁN,99,2015
FLÓRIÁN,77,2016
FLÓRIÁN,,2003
FLÓRIÁN,,2006
FLÓRIÁN,,2007
FLÓRIÁN,,2008
FLÓRIÁN,,2010
FLÓRIÁN,,2017
GÁBOR,837,2003
GÁBOR,836,2004
GÁBOR,754,2005
GÁBOR,751,2006
GÁBOR,692,2007
GÁBOR,660,2008
GÁBOR,609,2009
GÁBOR,510,2010
GÁBOR,518,2011
GÁBOR,529,2012
GÁBOR,556,2013
GÁBOR,520,2014
GÁBOR,511,2015
GÁBOR,516,2016
GÁBOR,441,2017
GELLÉRT,67,2005
GELLÉRT,78,2008
GELLÉRT,72,2010
GELLÉRT,81,2011
GELLÉRT,90,2012
GELLÉRT,91,2013
GELLÉRT,84,2014
GELLÉRT,102,2015
GELLÉRT,90,2016
GELLÉRT,96,2017
GELLÉRT,,2003
GELLÉRT,,2004
GELLÉRT,,2006
GELLÉRT,,2007
GELLÉRT,,2009
GERGELY,444,2003
GERGELY,419,2004
GERGELY,392,2005
GERGELY,371,2006
GERGELY,393,2007
GERGELY,363,2008
GERGELY,374,2009
GERGELY,345,2010
GERGELY,331,2011
GERGELY,289,2012
GERGELY,257,2013
GERGELY,251,2014
GERGELY,240,2015
GERGELY,196,2016
GERGELY,191,2017
GERGŐ,1038,2003
GERGŐ,1162,2004
GERGŐ,1076,2005
GERGŐ,1102,2006
GERGŐ,1022,2007
GERGŐ,1062,2008
GERGŐ,956,2009
GERGŐ,866,2010
GERGŐ,828,2011
GERGŐ,949,2012
GERGŐ,835,2013
GERGŐ,754,2014
GERGŐ,745,2015
GERGŐ,690,2016
GERGŐ,620,2017
GÉZA,59,2003
GÉZA,,2004
GÉZA,,2005
GÉZA,,2006
GÉZA,,2007
GÉZA,,2008
GÉZA,,2009
GÉZA,,2010
GÉZA,,2011
GÉZA,,2012
GÉZA,,2013
GÉZA,,2014
GÉZA,,2015
GÉZA,,2016
GÉZA,,2017
GYÖRGY,187,2003
GYÖRGY,189,2004
GYÖRGY,174,2005
GYÖRGY,176,2006
GYÖRGY,159,2007
GYÖRGY,170,2008
GYÖRGY,122,2009
GYÖRGY,134,2010
GYÖRGY,124,2011
GYÖRGY,108,2012
GYÖRGY,129,2013
GYÖRGY,116,2014
GYÖRGY,125,2015
GYÖRGY,119,2016
GYÖRGY,104,2017
GYULA,163,2003
GYULA,131,2004
GYULA,137,2005
GYULA,146,2006
GYULA,124,2007
GYULA,137,2008
GYULA,120,2009
GYULA,107,2010
GYULA,121,2011
GYULA,118,2012
GYULA,105,2013
GYULA,98,2014
GYULA,96,2015
GYULA,112,2016
GYULA,99,2017
HUBA,75,2012
HUBA,,2003
HUBA,,2004
HUBA,,2005
HUBA,,2006
HUBA,,2007
HUBA,,2008
HUBA,,2009
HUBA,,2010
HUBA,,2011
HUBA,,2013
HUBA,,2014
HUBA,,2015
HUBA,,2016
HUBA,,2017
HUNOR,65,2003
HUNOR,116,2004
HUNOR,143,2005
HUNOR,161,2006
HUNOR,197,2007
HUNOR,231,2008
HUNOR,335,2009
HUNOR,369,2010
HUNOR,357,2011
HUNOR,347,2012
HUNOR,309,2013
HUNOR,313,2014
HUNOR,362,2015
HUNOR,319,2016
HUNOR,331,2017
IMRE,211,2003
IMRE,219,2004
IMRE,193,2005
IMRE,190,2006
IMRE,212,2007
IMRE,186,2008
IMRE,161,2009
IMRE,140,2010
IMRE,136,2011
IMRE,155,2012
IMRE,150,2013
IMRE,167,2014
IMRE,165,2015
IMRE,146,2016
IMRE,150,2017
ISTVÁN,784,2003
ISTVÁN,732,2004
ISTVÁN,621,2005
ISTVÁN,664,2006
ISTVÁN,614,2007
ISTVÁN,608,2008
ISTVÁN,559,2009
ISTVÁN,503,2010
ISTVÁN,513,2011
ISTVÁN,485,2012
ISTVÁN,460,2013
ISTVÁN,473,2014
ISTVÁN,503,2015
ISTVÁN,463,2016
ISTVÁN,468,2017
IVÁN,77,2012
IVÁN,77,2013
IVÁN,91,2017
IVÁN,,2014
IVÁN,,2015
IVÁN,,2016
IVÁN,,2003
IVÁN,,2004
IVÁN,,2005
IVÁN,,2006
IVÁN,,2007
IVÁN,,2008
IVÁN,,2009
IVÁN,,2010
IVÁN,,2011
JÁNOS,566,2003
JÁNOS,548,2004
JÁNOS,507,2005
JÁNOS,483,2006
JÁNOS,479,2007
JÁNOS,479,2008
JÁNOS,438,2009
JÁNOS,378,2010
JÁNOS,376,2011
JÁNOS,393,2012
JÁNOS,359,2013
JÁNOS,396,2014
JÁNOS,332,2015
JÁNOS,352,2016
JÁNOS,354,2017
JÓZSEF,572,2003
JÓZSEF,534,2004
JÓZSEF,516,2005
JÓZSEF,455,2006
JÓZSEF,470,2007
JÓZSEF,423,2008
JÓZSEF,406,2009
JÓZSEF,337,2010
JÓZSEF,330,2011
JÓZSEF,354,2012
JÓZSEF,323,2013
JÓZSEF,356,2014
JÓZSEF,361,2015
JÓZSEF,329,2016
JÓZSEF,339,2017
KÁROLY,161,2003
KÁROLY,137,2004
KÁROLY,124,2005
KÁROLY,136,2006
KÁROLY,117,2007
KÁROLY,122,2008
KÁROLY,131,2009
KÁROLY,103,2010
KÁROLY,103,2011
KÁROLY,92,2012
KÁROLY,124,2013
KÁROLY,84,2014
KÁROLY,98,2015
KÁROLY,101,2016
KÁROLY,96,2017
KENDE,64,2005
KENDE,80,2007
KENDE,83,2008
KENDE,89,2009
KENDE,114,2010
KENDE,110,2011
KENDE,113,2012
KENDE,107,2013
KENDE,148,2014
KENDE,143,2015
KENDE,140,2016
KENDE,133,2017
KENDE,,2003
KENDE,,2004
KENDE,,2006
KEVIN,411,2003
KEVIN,387,2004
KEVIN,431,2005
KEVIN,447,2006
KEVIN,515,2007
KEVIN,531,2008
KEVIN,482,2009
KEVIN,505,2010
KEVIN,409,2011
KEVIN,421,2012
KEVIN,419,2013
KEVIN,376,2014
KEVIN,373,2015
KEVIN,333,2016
KEVIN,293,2017
KOLOS,100,2011
KOLOS,102,2012
KOLOS,89,2013
KOLOS,86,2014
KOLOS,78,2015
KOLOS,106,2016
KOLOS,,2017
KOLOS,,2003
KOLOS,,2004
KOLOS,,2005
KOLOS,,2006
KOLOS,,2007
KOLOS,,2008
KOLOS,,2009
KOLOS,,2010
KOPPÁNY,58,2003
KOPPÁNY,68,2004
KOPPÁNY,88,2006
KOPPÁNY,70,2007
KOPPÁNY,88,2008
KOPPÁNY,89,2009
KOPPÁNY,88,2011
KOPPÁNY,74,2012
KOPPÁNY,,2005
KOPPÁNY,,2010
KOPPÁNY,,2013
KOPPÁNY,,2014
KOPPÁNY,,2015
KOPPÁNY,,2016
KOPPÁNY,,2017
KORNÉL,197,2003
KORNÉL,195,2004
KORNÉL,218,2005
KORNÉL,218,2006
KORNÉL,247,2007
KORNÉL,249,2008
KORNÉL,251,2009
KORNÉL,234,2010
KORNÉL,224,2011
KORNÉL,243,2012
KORNÉL,265,2013
KORNÉL,277,2014
KORNÉL,301,2015
KORNÉL,317,2016
KORNÉL,333,2017
KRISTÓF,871,2003
KRISTÓF,826,2004
KRISTÓF,829,2005
KRISTÓF,870,2006
KRISTÓF,843,2007
KRISTÓF,986,2008
KRISTÓF,726,2009
KRISTÓF,670,2010
KRISTÓF,724,2011
KRISTÓF,650,2012
KRISTÓF,729,2013
KRISTÓF,839,2014
KRISTÓF,842,2015
KRISTÓF,829,2016
KRISTÓF,805,2017
KRISZTIÁN,778,2003
KRISZTIÁN,726,2004
KRISZTIÁN,713,2005
KRISZTIÁN,675,2006
KRISZTIÁN,664,2007
KRISZTIÁN,648,2008
KRISZTIÁN,602,2009
KRISZTIÁN,532,2010
KRISZTIÁN,458,2011
KRISZTIÁN,480,2012
KRISZTIÁN,455,2013
KRISZTIÁN,553,2014
KRISZTIÁN,452,2015
KRISZTIÁN,450,2016
KRISZTIÁN,402,2017
KRISZTOFER,234,2003
KRISZTOFER,238,2004
KRISZTOFER,247,2005
KRISZTOFER,195,2006
KRISZTOFER,202,2007
KRISZTOFER,167,2008
KRISZTOFER,176,2009
KRISZTOFER,164,2010
KRISZTOFER,171,2011
KRISZTOFER,235,2012
KRISZTOFER,180,2013
KRISZTOFER,167,2014
KRISZTOFER,164,2015
KRISZTOFER,144,2016
KRISZTOFER,129,2017
LAJOS,160,2003
LAJOS,159,2004
LAJOS,153,2005
LAJOS,167,2006
LAJOS,127,2007
LAJOS,111,2008
LAJOS,132,2009
LAJOS,118,2010
LAJOS,97,2011
LAJOS,98,2012
LAJOS,90,2013
LAJOS,111,2014
LAJOS,95,2015
LAJOS,107,2016
LAJOS,110,2017
LÁSZLÓ,990,2003
LÁSZLÓ,926,2004
LÁSZLÓ,983,2005
LÁSZLÓ,819,2006
LÁSZLÓ,823,2007
LÁSZLÓ,839,2008
LÁSZLÓ,773,2009
LÁSZLÓ,686,2010
LÁSZLÓ,678,2011
LÁSZLÓ,706,2012
LÁSZLÓ,655,2013
LÁSZLÓ,716,2014
LÁSZLÓ,682,2015
LÁSZLÓ,720,2016
LÁSZLÓ,638,2017
LEVENTE,1103,2003
LEVENTE,1264,2004
LEVENTE,1501,2005
LEVENTE,1542,2006
LEVENTE,1355,2007
LEVENTE,1374,2008
LEVENTE,1425,2009
LEVENTE,1318,2010
LEVENTE,1305,2011
LEVENTE,1380,2012
LEVENTE,1250,2013
LEVENTE,1241,2014
LEVENTE,1241,2015
LEVENTE,1280,2016
LEVENTE,1209,2017
LÓRÁNT,81,2003
LÓRÁNT,71,2004
LÓRÁNT,77,2005
LÓRÁNT,82,2009
LÓRÁNT,80,2011
LÓRÁNT,80,2012
LÓRÁNT,,2006
LÓRÁNT,,2007
LÓRÁNT,,2008
LÓRÁNT,,2010
LÓRÁNT,,2013
LÓRÁNT,,2014
LÓRÁNT,,2015
LÓRÁNT,,2016
LÓRÁNT,,2017
LŐRINC,90,2008
LŐRINC,86,2009
LŐRINC,88,2010
LŐRINC,77,2011
LŐRINC,79,2013
LŐRINC,,2012
LŐRINC,,2014
LŐRINC,,2015
LŐRINC,,2016
