key,value,date
TÜNDE,,2016
TÜNDE,,2017
TÜNDE,,2018
VANDA,151,2000
VANDA,182,2001
VANDA,235,2002
VANDA,251,2003
VANDA,235,2004
VANDA,222,2005
VANDA,207,2006
VANDA,301,2007
VANDA,310,2008
VANDA,234,2009
VANDA,204,2010
VANDA,200,2011
VANDA,138,2012
VANDA,163,2013
VANDA,143,2014
VANDA,164,2015
VANDA,,2016
VANDA,119,2017
VANDA,106,2018
VANESSZA,456,2000
VANESSZA,467,2001
VANESSZA,427,2002
VANESSZA,367,2003
VANESSZA,459,2004
VANESSZA,375,2005
VANESSZA,344,2006
VANESSZA,328,2007
VANESSZA,247,2008
VANESSZA,278,2009
VANESSZA,221,2010
VANESSZA,220,2011
VANESSZA,174,2012
VANESSZA,147,2013
VANESSZA,154,2014
VANESSZA,150,2015
VANESSZA,125,2016
VANESSZA,128,2017
VANESSZA,107,2018
VERONIKA,305,2000
VERONIKA,315,2001
VERONIKA,266,2002
VERONIKA,280,2003
VERONIKA,316,2004
VERONIKA,289,2005
VERONIKA,267,2006
VERONIKA,226,2007
VERONIKA,228,2008
VERONIKA,228,2009
VERONIKA,167,2010
VERONIKA,211,2011
VERONIKA,187,2012
VERONIKA,170,2013
VERONIKA,158,2014
VERONIKA,158,2015
VERONIKA,159,2016
VERONIKA,139,2017
VERONIKA,130,2018
VIKTÓRIA,1492,2000
VIKTÓRIA,1612,2001
VIKTÓRIA,1322,2002
VIKTÓRIA,1172,2003
VIKTÓRIA,1059,2004
VIKTÓRIA,1023,2005
VIKTÓRIA,964,2006
VIKTÓRIA,905,2007
VIKTÓRIA,883,2008
VIKTÓRIA,810,2009
VIKTÓRIA,704,2010
VIKTÓRIA,653,2011
VIKTÓRIA,632,2012
VIKTÓRIA,583,2013
VIKTÓRIA,591,2014
VIKTÓRIA,529,2015
VIKTÓRIA,514,2016
VIKTÓRIA,440,2017
VIKTÓRIA,439,2018
VIOLA,,2000
VIOLA,,2001
VIOLA,,2002
VIOLA,,2003
VIOLA,,2004
VIOLA,,2005
VIOLA,,2006
VIOLA,,2007
VIOLA,,2008
VIOLA,,2009
VIOLA,,2010
VIOLA,108,2011
VIOLA,,2012
VIOLA,,2013
VIOLA,,2014
VIOLA,,2015
VIOLA,,2016
VIOLA,,2017
VIOLA,,2018
VIRÁG,413,2000
VIRÁG,407,2001
VIRÁG,463,2002
VIRÁG,680,2003
VIRÁG,552,2004
VIRÁG,761,2005
VIRÁG,638,2006
VIRÁG,520,2007
VIRÁG,402,2008
VIRÁG,412,2009
VIRÁG,342,2010
VIRÁG,269,2011
VIRÁG,264,2012
VIRÁG,243,2013
VIRÁG,176,2014
VIRÁG,168,2015
VIRÁG,140,2016
VIRÁG,134,2017
VIRÁG,106,2018
VIVIEN,1392,2000
VIVIEN,1203,2001
VIVIEN,1217,2002
VIVIEN,1095,2003
VIVIEN,1007,2004
VIVIEN,888,2005
VIVIEN,933,2006
VIVIEN,752,2007
VIVIEN,760,2008
VIVIEN,679,2009
VIVIEN,603,2010
VIVIEN,601,2011
VIVIEN,516,2012
VIVIEN,491,2013
VIVIEN,429,2014
VIVIEN,408,2015
VIVIEN,382,2016
VIVIEN,351,2017
VIVIEN,350,2018
ZARA,,2000
ZARA,,2001
ZARA,,2002
ZARA,,2003
ZARA,,2004
ZARA,,2005
ZARA,,2006
ZARA,,2007
ZARA,,2008
ZARA,,2009
ZARA,,2010
ZARA,,2011
ZARA,,2012
ZARA,,2013
ZARA,,2014
ZARA,,2015
ZARA,,2016
ZARA,107,2017
ZARA,114,2018
ZITA,,2000
ZITA,,2001
ZITA,,2002
ZITA,133,2003
ZITA,,2004
ZITA,174,2005
ZITA,166,2006
ZITA,200,2007
ZITA,169,2008
ZITA,174,2009
ZITA,138,2010
ZITA,159,2011
ZITA,133,2012
ZITA,143,2013
ZITA,129,2014
ZITA,158,2015
ZITA,158,2016
ZITA,141,2017
ZITA,140,2018
ZOÉ,,2000
ZOÉ,,2001
ZOÉ,,2002
ZOÉ,,2003
ZOÉ,,2004
ZOÉ,148,2005
ZOÉ,199,2006
ZOÉ,231,2007
ZOÉ,271,2008
ZOÉ,308,2009
ZOÉ,398,2010
ZOÉ,446,2011
ZOÉ,515,2012
ZOÉ,672,2013
ZOÉ,731,2014
ZOÉ,773,2015
ZOÉ,833,2016
ZOÉ,895,2017
ZOÉ,1122,2018
ZORKA,,2000
ZORKA,,2001
ZORKA,,2002
ZORKA,,2003
ZORKA,,2004
ZORKA,,2005
ZORKA,,2006
ZORKA,,2007
ZORKA,,2008
ZORKA,,2009
ZORKA,,2010
ZORKA,,2011
ZORKA,,2012
ZORKA,,2013
ZORKA,,2014
ZORKA,115,2015
ZORKA,141,2016
ZORKA,112,2017
ZORKA,144,2018
ZSANETT,263,2000
ZSANETT,275,2001
ZSANETT,316,2002
ZSANETT,355,2003
ZSANETT,233,2004
ZSANETT,224,2005
ZSANETT,198,2006
ZSANETT,226,2007
ZSANETT,154,2008
ZSANETT,154,2009
ZSANETT,,2010
ZSANETT,107,2011
ZSANETT,,2012
ZSANETT,,2013
ZSANETT,,2014
ZSANETT,,2015
ZSANETT,,2016
ZSANETT,,2017
ZSANETT,,2018
ZSELYKE,,2000
ZSELYKE,,2001
ZSELYKE,,2002
ZSELYKE,,2003
ZSELYKE,,2004
ZSELYKE,,2005
ZSELYKE,,2006
ZSELYKE,,2007
ZSELYKE,,2008
ZSELYKE,,2009
ZSELYKE,115,2010
ZSELYKE,158,2011
ZSELYKE,168,2012
ZSELYKE,220,2013
ZSELYKE,398,2014
ZSELYKE,383,2015
ZSELYKE,405,2016
ZSELYKE,404,2017
ZSELYKE,366,2018
ZSÓFIA,761,2000
ZSÓFIA,824,2001
ZSÓFIA,853,2002
ZSÓFIA,976,2003
ZSÓFIA,978,2004
ZSÓFIA,988,2005
ZSÓFIA,1026,2006
ZSÓFIA,966,2007
ZSÓFIA,900,2008
ZSÓFIA,804,2009
ZSÓFIA,830,2010
ZSÓFIA,795,2011
ZSÓFIA,800,2012
ZSÓFIA,707,2013
ZSÓFIA,776,2014
ZSÓFIA,753,2015
ZSÓFIA,856,2016
ZSÓFIA,776,2017
ZSÓFIA,766,2018
ZSUZSANNA,215,2000
ZSUZSANNA,210,2001
ZSUZSANNA,228,2002
ZSUZSANNA,172,2003
ZSUZSANNA,175,2004
ZSUZSANNA,149,2005
ZSUZSANNA,178,2006
ZSUZSANNA,164,2007
ZSUZSANNA,,2008
ZSUZSANNA,121,2009
ZSUZSANNA,,2010
ZSUZSANNA,,2011
ZSUZSANNA,,2012
ZSUZSANNA,,2013
ZSUZSANNA,,2014
ZSUZSANNA,,2015
ZSUZSANNA,,2016
ZSUZSANNA,,2017
ZSUZSANNA,,2018
ELENA,,2000
ELENA,,2001
ELENA,,2002
ELENA,,2003
ELENA,,2004
ELENA,,2005
ELENA,,2006
ELENA,,2007
ELENA,,2008
ELENA,,2009
ELENA,,2010
ELENA,,2011
ELENA,,2012
ELENA,,2013
ELENA,,2014
ELENA,,2015
ELENA,,2016
ELENA,,2017
ELENA,102,2018
MILLA,,2000
MILLA,,2001
MILLA,,2002
MILLA,,2003
MILLA,,2004
MILLA,,2005
MILLA,,2006
MILLA,,2007
MILLA,,2008
MILLA,,2009
MILLA,,2010
MILLA,,2011
MILLA,,2012
MILLA,,2013
MILLA,,2014
MILLA,,2015
MILLA,,2016
MILLA,,2017
MILLA,103,2018
ROZINA,,2000
ROZINA,,2001
ROZINA,,2002
ROZINA,,2003
ROZINA,,2004
ROZINA,,2005
ROZINA,,2006
ROZINA,,2007
ROZINA,,2008
ROZINA,,2009
ROZINA,,2010
ROZINA,,2011
ROZINA,,2012
ROZINA,,2013
ROZINA,,2014
ROZINA,,2015
ROZINA,,2016
ROZINA,,2017
ROZINA,110,2018
